A_lat,A_long,A_locality,B_lat,B_long,B_locality,month,weekday,hour,car_distance,pt_distance,car_time,pt_time
45.48682804574946,9.241451946521508,Lambrate,45.50399150750461,9.253394800100768,Crescenzago,May,Tuesday,14,3668,3667,592,2051
45.46323930895395,9.199098128886462,Guastalla,45.517125902751445,9.148967414732763,Bovisasca,July,Wednesday,21,10283,12209,1283,4847
45.52038296694571,9.171277356039232,Affori,45.496770905390676,9.163324909516867,Ghisolfa,August,Sunday,3,4937,4006,596,3421
45.42354296679774,9.2154673192161,Vaiano Valle,45.51029708233101,9.189663812665506,Ospedale Niguarda Ca' Granda,June,Tuesday,20,12804,15158,1800,5851
45.487270741077516,9.167899008419852,Bullona,45.46412987658638,9.24129069089074,Parco Forlanini - Ortica,August,Friday,6,8168,8996,1202,3315
45.49317689529049,9.199397994396142,Maciachini - Maggiolina,45.49105082044731,9.248166642505211,San Gregorio,March,Saturday,13,4373,5855,866,2680
45.46779618457474,9.162693582121884,Pagano,45.427125903528804,9.143787878255795,Boffalora,August,Friday,21,6713,8642,931,3247
45.51622159341776,9.136720587572231,Vialba,45.47553283909033,9.173284662244452,Parco Sempione,October,Saturday,15,6720,6533,1007,2629
45.4489732114092,9.199434755531366,Porta Romana,45.424044977378045,9.2184160517138,Vaiano Valle,January,Monday,8,7569,4545,815,2728
45.50205276278318,9.257896768812383,San Gregorio,45.4444520025261,9.142150847514461,Restocco Maroni,September,Wednesday,1,20832,22180,1433,7731
45.50014370041433,9.24628253125967,Cimiano,45.5209319142912,9.183564571691347,Niguarda,June,Friday,23,10401,10730,1370,4201
45.454396223819586,9.148263949562667,Bande Nere,45.51006694967766,9.243852044887431,Adriano,April,Sunday,6,27176,12820,1657,4775
45.46587087979726,9.21691173087624,Porta Monforte,45.48872983632109,9.114315188140775,Lampugnano,March,Tuesday,3,10721,14028,1360,4715
45.459616238834805,9.132549152626995,Arzaga,45.49186726242006,9.117225631338634,Gallaratese,October,Friday,9,4669,7357,651,1893
45.476135142578315,9.182580289189758,Milano Area C,45.481362120417295,9.16967689770716,Chinatown,April,Monday,7,1373,1482,319,855
45.436336014892625,9.194755715593026,Ripamonti,45.44000693540663,9.130236914364751,Ronchetto sul Naviglio,April,Thursday,13,5825,5764,914,2652
45.458624161899024,9.174870872483764,Porta Genova,45.493128703068486,9.208901605085538,Centrale,October,Wednesday,21,6854,6408,1026,2819
45.489859326877294,9.152372122986048,Portello,45.46840560664154,9.23939476162798,Cavriano,April,Wednesday,21,9589,10302,1320,4655
45.506804120635394,9.138445473365765,Villapizzone,45.4387624523182,9.257690075036567,Triulzo Superiore,January,Sunday,12,31600,19745,1444,5447
45.45598535805618,9.17736035987931,Porta Genova,45.48625686845961,9.200653939970323,Centrale,June,Friday,16,5826,5424,1426,2021
45.46959734868833,9.242768000217422,Cavriano,45.48007670897107,9.121231786088648,Lampugnano,July,Tuesday,5,11356,14940,1477,4743
45.438908427961195,9.160316207638678,San Cristoforo,45.46891242279456,9.201854064309037,Guastalla,July,Thursday,15,7859,7534,1456,2656
45.50148159211491,9.185734330515642,Dergano,45.44881160590886,9.20074173343845,Porta Romana,February,Saturday,15,7533,7874,1331,2216
45.47625630135233,9.21241090398631,Buenos Aires - Venezia,45.44430222066306,9.137215172381154,Giambellino,December,Friday,18,9137,9269,2161,2790
45.46666683102969,9.1881457512054,Duomo,45.500766597486624,9.255322048577943,San Gregorio,April,Friday,6,9722,9586,1176,3893
45.424058680228114,9.197502007425483,Ripamonti,45.482152860842206,9.174646367877488,Chinatown,June,Thursday,1,10295,8370,1386,5768
45.50968027892333,9.198495203600164,Prato Centenaro,45.44532111886193,9.210186388746736,Scalo Romana,January,Saturday,15,8852,9210,1447,2067
45.43709072243913,9.223491812933887,Corvetto,45.47430836500391,9.246778418509153,Ortica,October,Saturday,17,10041,6923,613,2920
45.5000475421644,9.201452201548276,Maciachini - Maggiolina,45.51199506699045,9.2394129078951,Adriano,March,Wednesday,11,4962,5197,805,2804
45.488015173393755,9.211002069592707,Centrale,45.510801049887895,9.209348349410542,Segnano,November,Monday,8,3385,3213,678,1990
45.460510496918594,9.206115108103297,Guastalla,45.4319839221671,9.179634817948417,Stadera,June,Friday,10,5407,8556,1067,2930
45.51493607829426,9.134247899631317,Vialba,45.48543198721477,9.109910351940414,Trenno,November,Monday,19,6857,10382,849,3912
45.50279041321335,9.137971075363735,Villapizzone,45.43565733906115,9.20122495643501,Ripamonti,May,Saturday,13,31587,10225,1498,4396
45.47569935611886,9.125724712739975,San Siro,45.43512269672805,9.250743049444665,Rogoredo,February,Sunday,8,33997,18237,1610,4067
45.474645934684204,9.112104933815113,Quarto Cagnino,45.4987124187513,9.213616580493357,Greco,April,Wednesday,16,11346,10947,1817,3415
45.44801508649367,9.161069415741512,Zona Navigli,45.490840939982085,9.1480876957577,Cagnola,July,Wednesday,4,6781,5777,907,3599
45.497455324078274,9.165631482586106,Ghisolfa,45.50782545489725,9.163524248666992,Bovisa,November,Monday,11,2017,2225,390,1333
45.461645802066144,9.17715253755582,Duomo,45.455171050021335,9.124400084149421,Lorenteggio,December,Wednesday,15,5988,6284,1186,2237
45.511374327412994,9.20313619389208,Segnano,45.438428849467726,9.19589855719995,Ex Om - Morivione,July,Sunday,3,10602,11236,1466,6261
45.44217754708103,9.18277149248667,Tibaldi,45.4463728945429,9.137945680575227,Giambellino,September,Friday,5,5087,4563,564,2790
45.45250680144786,9.2135457781828,Umbria - Molise,45.47719638704475,9.215325784514894,Città Studi,September,Friday,7,3203,3285,584,1529
45.4879922378201,9.23807295053043,Lambrate,45.43438101513836,9.234851221217612,Rogoredo,November,Monday,19,9661,6938,651,2020
45.46680339890519,9.2067889649327,Porta Monforte,45.44480766690756,9.158052281536484,San Cristoforo,November,Wednesday,12,6038,13809,1180,2734
45.50738900809483,9.219333948767868,Precotto,45.456126714771564,9.162118598956361,Tortona,August,Tuesday,5,10953,9521,1532,3932
45.45205256560843,9.256326302104453,Taliedo,45.44880620411925,9.230723355752197,Ortomercato,May,Sunday,18,6819,3524,544,3290
45.4875160138684,9.177508301681968,Porta Volta,45.47765090529986,9.25216616277087,Lambrate,June,Monday,8,8128,7824,2011,2867
45.450538321647585,9.226265374451362,Ortomercato,45.4310267804044,9.215076422259605,Vaiano Valle,December,Wednesday,12,4368,6042,594,3618
45.42400857272926,9.2270135258646,Nosedo,45.44617289837008,9.204677336716749,Scalo Romana,September,Thursday,15,5166,4686,799,2917
45.42485175275401,9.213990661148522,Vaiano Valle,45.44806782012583,9.166881941152312,Zona Navigli,February,Wednesday,23,6493,6615,784,4233
45.49471389043935,9.169400149998179,Farini,45.42294362362432,9.250162278221111,Triulzo Superiore,August,Tuesday,6,15254,13243,1365,4313
45.46350990730609,9.199368024069072,Guastalla,45.50562163251579,9.17279438531332,Dergano,August,Sunday,11,6762,7449,1043,2612
45.45699383091714,9.115743514887464,Forze Armate,45.44817189209367,9.183726509485965,Ticinese,October,Friday,9,8716,10518,1375,2915
45.46728496781923,9.194725130019922,Duomo,45.46906933666628,9.14017974099247,Selinunte,November,Friday,22,5422,5543,966,1731
45.466584720372666,9.233711517199374,Cascina Acquabella,45.49487959823872,9.208847470164265,Cassina de' Pomm,October,Friday,22,4898,5628,711,3207
45.450726933282176,9.180520500440245,Porta Ticinese,45.50325086431358,9.142217519897029,Villapizzone,December,Friday,17,8663,8012,1794,3660
45.43976360526581,9.123609865767778,Ronchetto Sul Naviglio,45.50440573086245,9.166168708276391,Bovisa,July,Saturday,13,11574,13366,1537,4446
45.4815982372805,9.113956531692041,Lampugnano,45.469536372352735,9.25285707330637,Cascina Casanova,June,Thursday,2,31996,19622,1604,13162
45.439545231636835,9.235621514933849,Lodi - Corvetto,45.447408000774686,9.236559976661038,Taliedo,May,Tuesday,10,1142,4019,204,3063
45.48211960107407,9.11130221954853,parco Aldo Aniasi,45.433003297498956,9.189162458482034,Stadera,August,Thursday,7,11502,13327,2012,4452
45.42501517493398,9.18986412812522,Parco delle Abbazie,45.448279746288385,9.142428517429115,Giambellino,February,Tuesday,3,6254,6241,784,5168
45.45425208794676,9.127904925123817,Arzaga,45.46267473758006,9.159481445616997,Washington,January,Sunday,1,3142,4682,445,3314
45.465077999056625,9.222086710546476,XXII Marzo,45.46761658219733,9.238664271277926,Cavriano,August,Saturday,10,2797,2766,521,2062
45.48579994516613,9.155380714206974,Portello,45.51111687524273,9.114571863049324,Musocco,May,Saturday,20,5299,4897,548,2990
45.47857615285432,9.154999026357066,Tre Torri,45.42710611346977,9.19475479973624,Parco delle Abbazie,October,Tuesday,15,7672,13039,1565,4172
45.51957318706923,9.206213584556965,Niguarda,45.48414612694608,9.122401339180753,Lampugnano,November,Monday,20,15146,13274,1189,3409
45.433566421136796,9.138186728051002,Ronchetto Sul Naviglio,45.51448235751003,9.143594703461497,Quarto Oggiaro,May,Saturday,23,13369,17197,1597,6728
45.452600110416505,9.121113575082903,Lorenteggio,45.46634215133609,9.246414968192969,Cavriano,December,Friday,21,19501,14845,1823,5726
45.464269094207914,9.206396950622151,Porta Monforte,45.44603528192177,9.138905268771099,Giambellino,December,Thursday,19,7081,13281,1705,3136
45.49623945786887,9.159970651029747,Ghisolfa,45.47799205449941,9.12915312743349,San Siro,February,Sunday,22,3812,4097,472,2053
45.42512759208679,9.16251541383617,Conca Fallata,45.42453025754312,9.178364827348199,Stadera,October,Monday,4,3681,1802,436,1883
45.512697115165,9.235231120932994,Precotto,45.44327802708703,9.145366359585413,San Cristoforo,June,Tuesday,11,36416,12838,1981,3714
45.51618220571044,9.11067756277345,Expo 2015 pavilions,45.45226582490162,9.246838622473902,Taliedo,April,Monday,13,32005,19294,2012,6661
45.51246310870902,9.236744667732053,Precotto,45.429389630334136,9.143095427760077,Boffalora,September,Wednesday,15,34989,15486,2048,5320
45.517984696771954,9.213736144911937,Bicocca,45.51949375162958,9.163400733902332,Bovisasca,August,Tuesday,15,7218,9525,1165,3307
45.451766121324546,9.208036797087614,Porta Romana,45.4530290432713,9.21292323528135,Umbria - Molise,September,Wednesday,4,585,552,132,580
45.46765338049894,9.135735028494715,Selinunte,45.44124909407806,9.161880978822209,San Cristoforo,November,Tuesday,4,4803,4356,607,3048
45.507054514433335,9.133481162065507,Musocco,45.47852042490137,9.19642380686579,Municipio 1 of Milan,November,Wednesday,21,6607,7931,969,3554
45.49580482787368,9.114972966774845,Gallaratese,45.49700214535087,9.131055342548144,Boldinasco,May,Wednesday,1,1767,1757,255,1828
45.49690280697414,9.123012567932689,Gallaratese,45.49759769390551,9.14827572109506,Cagnola,May,Sunday,13,3874,3168,512,2489
45.45838970430755,9.211486153767797,XXII Marzo,45.49643358310375,9.18738084580092,Isola,July,Saturday,10,6237,8352,1078,2596
45.46941978346412,9.128996937781139,Selinunte,45.42461165539698,9.207424013810035,Ripamonti,July,Wednesday,14,11270,10355,1633,4439
45.474827113579,9.1623338858412,Pagano,45.48433391737361,9.161342275447295,Portello,March,Sunday,22,1486,1442,275,1232
45.42875523082242,9.19804935210958,Ripamonti,45.51836129349574,9.195388143944973,Niguarda,March,Tuesday,13,38078,13588,2051,4999
45.49416262959866,9.219795951691987,Greco,45.45498896360389,9.130305648638574,Arzaga,November,Monday,8,11370,10540,2271,2419
45.45389873692372,9.207080153083131,Porta Romana,45.508148867759544,9.240830841481346,Adriano,January,Sunday,0,8111,10381,1069,4486
45.44168442529465,9.149479547918306,San Cristoforo,45.45286432108118,9.124860648299336,Lorenteggio,May,Tuesday,9,3241,3586,536,1816
45.46468106544848,9.200534097672435,Porta Monforte,45.49113446645543,9.146528674321551,Portello,April,Tuesday,18,6794,6466,1472,2685
45.484889165720965,9.118692964435313,Lampugnano,45.521316595662576,9.160808052641512,Bovisasca,December,Wednesday,0,8487,20658,835,6247
45.482201878671006,9.118896771123856,Lampugnano,45.46805433547347,9.172971640447381,Magenta - San Vittore,August,Friday,6,5669,6585,754,2503
45.456025027392144,9.16458503240864,Tortona,45.42679194829263,9.252205728131123,Triulzo Superiore,December,Thursday,10,10166,9959,1629,3071
45.50464079868419,9.11093114524271,Garegnano,45.434955880773224,9.148057709924158,Barona,July,Friday,0,11032,14878,1190,5444
45.47394412105301,9.119475761447497,Quarto Cagnino,45.50980249440277,9.138799608618873,Quarto Oggiaro,June,Sunday,4,7191,8494,895,5518
45.52137223278046,9.176414366635091,Bruzzano,45.44041057058619,9.186089963807936,Tibaldi,July,Monday,13,34988,15670,1687,4106
45.504038661103465,9.24520928314001,Padova,45.423373191471725,9.210027930218788,Vigentino,March,Saturday,21,17419,16175,1175,7374
45.51773054167797,9.227113502143578,Precotto,45.46097340516945,9.24219908570853,Quartiere Forlanini,April,Friday,22,13210,11204,936,3423
45.49931482861532,9.171471949306309,Bovisa,45.42441756522246,9.215944196230764,Vaiano Valle,February,Monday,12,40074,13393,1954,5496
45.50317376740753,9.178039010079248,Dergano,45.45946222856515,9.18565419268832,Duomo,August,Monday,11,7251,7103,1557,1781
45.44881096386751,9.186666079020613,Ticinese,45.464827699617786,9.152028141780603,Washington,November,Wednesday,20,4363,5303,844,2134
45.49536934566276,9.11040256789058,Gallaratese,45.42491649415392,9.168843126618093,Conca Fallata,December,Tuesday,17,25239,13096,1658,3319
45.49661464163532,9.244458231103875,Cimiano,45.49562193203914,9.130269918504796,Boldinasco,November,Friday,6,24534,15053,1758,4453
45.46530566361943,9.1332860979308,Bande Nere,45.44174369660858,9.157458617850738,San Cristoforo,February,Tuesday,22,4087,4318,525,2524
45.48541643687384,9.235858510008944,Città Studi,45.50628629492806,9.171093493494347,Dergano,September,Sunday,8,7073,6963,1175,2869
45.472033649124,9.110367210596648,Quarto Cagnino,45.50159234624665,9.202454150574345,Maciachini - Maggiolina,May,Sunday,6,10405,11343,1264,2737
45.50728879421647,9.202533789569763,Segnano,45.48689529019953,9.120195757174494,Lampugnano,December,Thursday,23,8826,11866,1088,3416
45.45733743790934,9.163798326634916,Tortona,45.49891325856847,9.22426970034716,Turro,September,Friday,10,8269,8320,1946,2439
45.50259564919847,9.206768747525022,Segnano,45.448215010051314,9.153759529831042,Lorenteggio,April,Monday,17,9474,10034,2163,3490
45.47133709539401,9.141101203848772,Selinunte,45.46929979085361,9.119509270089399,Quarto Cagnino,July,Thursday,11,2347,2216,457,1948
45.48871185843517,9.16496094858968,Ghisolfa,45.499079414695984,9.146010140389274,Villapizzone,November,Friday,17,2294,2482,515,1249
45.46901176756612,9.148290313089209,De Angeli - Monte Rosa,45.443867024460786,9.235313690717826,Taliedo,July,Sunday,0,10928,12250,1452,5760
45.45306075191817,9.236933770511174,Ortomercato,45.48752461345404,9.2231575110846,Casoretto,July,Wednesday,16,5199,7797,897,2977
45.488749430679974,9.1374222920925,Monte Stella,45.51532850852159,9.164110973966128,Affori,January,Monday,18,6160,11528,913,3114
45.5136547012787,9.195152005965632,Niguarda,45.429449981211384,9.231476621751664,Nosedo,February,Tuesday,6,11878,13892,1750,4524
45.47704029739212,9.189004054451829,Milano Area C,45.49523475862031,9.252533681145843,San Gregorio,February,Tuesday,12,8512,7834,1656,3098
45.497544719984624,9.191653248590924,Montalbino,45.43973886936839,9.147390149017424,Restocco Maroni,April,Sunday,23,10726,9769,1347,4441
45.44827247734176,9.219787125170964,Umbria - Molise,45.486776628955994,9.181564199610076,Porta Volta,July,Friday,12,7339,10222,1432,2828
45.46869830340124,9.225079346789194,Cascina Acquabella,45.47446260240013,9.24312986736115,Ortica,December,Monday,3,2767,1956,397,2005
45.4745654555164,9.148851554715023,De Angeli - Monte Rosa,45.51426288777173,9.237860094146184,Adriano,July,Tuesday,14,26033,11236,1768,3013
45.44102899510624,9.180757671762482,Tibaldi,45.457178469281025,9.142969599098157,Bande Nere,May,Wednesday,6,4351,4327,599,2285
45.4585071063797,9.245674448590082,Quartiere Forlanini,45.46272605223315,9.186724429208525,Duomo,December,Monday,7,7653,5502,1766,2686
45.459828318273765,9.154028094304566,Washington,45.46083700504815,9.138658434282767,Arzaga,October,Thursday,23,1776,1306,303,1337
45.45913660073889,9.133898895325938,Arzaga,45.514965634096704,9.157662829012036,Bovisasca,July,Thursday,7,11234,14523,1349,4164
45.47853255706498,9.148271584252933,De Angeli - Monte Rosa,45.516135948113195,9.186492774470512,Niguarda,July,Saturday,12,13356,9822,982,3094
45.43406696845463,9.243061470435023,Rogoredo,45.486335549443325,9.153155635745886,Portello,December,Sunday,19,14545,14846,1841,3657
45.505917016673735,9.154287071155508,Villapizzone,45.46838041709262,9.169535612464742,Magenta - San Vittore,March,Friday,3,5763,7854,813,6270
45.50730562872052,9.205652295960657,Segnano,45.428116505449324,9.231199832071916,Nosedo,March,Thursday,10,11167,12842,1822,3679
45.50314585124332,9.134908385477345,Garegnano,45.43479592601392,9.25402478827671,Rogoredo,February,Friday,17,28427,18448,1780,5673
45.42445526723557,9.135685440578754,Boffalora,45.467241388833074,9.202101066929517,Porta Monforte,February,Sunday,4,10196,10037,1214,6886
45.47074918368863,9.208486017233124,Porta Monforte,45.45608720050078,9.146477623609204,Bande Nere,November,Sunday,5,7668,15752,1025,4564
45.474944132789766,9.235296289390403,Città Studi,45.426571170540335,9.212854667813117,Vaiano Valle,March,Wednesday,16,14637,9190,1280,3921
45.44318926072091,9.20105519573133,Scalo Romana,45.44074795870524,9.163414323055996,Moncucco,November,Sunday,9,4177,3777,571,2324
45.43731946962344,9.153592159593602,San Cristoforo,45.452497041429886,9.146520112772242,Giambellino,January,Saturday,0,2297,2516,308,1574
45.508076481725304,9.145471960427713,Villapizzone,45.50555336099029,9.236306396560312,Turro,April,Thursday,15,10995,20023,1761,5437
45.4606245315996,9.257191850236945,Monluè,45.517234510038726,9.252319452747118,Adriano,January,Friday,20,11590,11826,982,5928
45.49422695937096,9.229909492404262,Turro,45.435728118769994,9.233909204001655,Rogoredo,May,Friday,22,11519,12371,773,3717
45.4522596201255,9.242634435180422,Taliedo,45.4723030278003,9.122944985932564,San Siro,November,Wednesday,14,38302,15582,1897,4938
45.49278529,9.255732404415456,San Gregorio,45.47299342794716,9.17315585124782,Parco Sempione,January,Sunday,16,9294,10649,1997,3898
45.50214577542194,9.19768562900401,Prato Centenaro,45.4568511510562,9.226184807203012,Ortomercato,December,Saturday,9,6800,6951,1186,2426
45.481524118204746,9.194741074859387,GARIBALDI REPUBBLICA,45.466803987319764,9.16729367260349,Pagano,November,Wednesday,23,4526,3559,761,2359
45.46986670615527,9.13042571734303,Selinunte,45.51357100293871,9.20931604561211,Bicocca,April,Wednesday,11,9776,13154,1528,3015
45.503360052641284,9.163263219776777,Bovisa,45.44865475808552,9.25319242018858,Taliedo,September,Saturday,7,27459,10940,1492,3960
45.46547688193797,9.115711373622405,Quarto Cagnino,45.50545655102546,9.132566132461607,Musocco,March,Friday,4,6979,11056,670,6320
45.4544724864363,9.130094243850849,Arzaga,45.4388315258341,9.162023251738958,San Cristoforo,December,Wednesday,14,3943,4329,617,2646
45.44461977373489,9.12531446265808,Giambellino,45.469725641805475,9.175219099810912,Magenta - San Vittore,September,Wednesday,2,7099,7417,963,4155
45.5066501121701,9.121722855651425,major cemetery of Milan,45.435792299633974,9.123360828822024,Ronchetto sul Naviglio,August,Sunday,14,16571,14450,1089,4217
45.438200619200835,9.135670024242694,Ronchetto sul Naviglio,45.48813116316389,9.238041305922154,Lambrate,January,Thursday,10,19666,14568,1905,3918
45.5078913756041,9.182979765431316,Ospedale Niguarda Ca' Granda,45.458343851667664,9.256600493589355,Monluè,November,Sunday,1,12439,17793,1278,7249
45.45148675353119,9.179632338403735,Porta Ticinese,45.475643621882874,9.188941611806007,Milano Area C,October,Sunday,3,4835,4176,693,3112
45.485734408081825,9.16527931683689,Bullona,45.492757887928725,9.118322206514684,Gallaratese,November,Sunday,22,5407,5716,603,1719
45.50110486143727,9.137097691819957,Garegnano,45.49595047683221,9.131268543413428,Boldinasco,June,Thursday,10,1666,1031,297,1047
45.520190352698314,9.142080583397934,Vialba,45.46494896289927,9.190029241448665,Duomo,April,Wednesday,3,11585,9241,1361,7713
45.46445529023349,9.126735492705084,Forze Armate,45.464320131597766,9.121666798728038,Quarto Cagnino,December,Thursday,22,454,592,127,611
45.44705742759619,9.167672224117439,Zona Navigli,45.449623339745386,9.18626165963686,Ticinese,February,Friday,8,3575,2378,611,1571
45.427346507466495,9.206649031924629,Ripamonti,45.51605049302432,9.21609004889827,Bicocca,June,Friday,12,23879,12521,1685,4203
45.505659900962875,9.152059685287487,Villapizzone,45.46028925191317,9.156756776048613,Washington,February,Thursday,20,6448,7028,1029,4160
45.50649194165422,9.204464696735537,Segnano,45.49023757068436,9.222012821253612,Loreto,February,Tuesday,0,3959,4136,620,3534
45.4538448737141,9.164030520317244,Tortona,45.478345354058014,9.171618100402197,Sarpi,May,Tuesday,3,3229,6796,491,3553
45.49803711467375,9.109925743408212,Gallaratese,45.43913747164617,9.125580265647763,Ronchetto Sul Naviglio,November,Thursday,13,8923,12834,1098,3287
45.43875183324869,9.153652739706674,San Cristoforo,45.47381056620437,9.21741682219894,Buenos Aires - Venezia,February,Friday,11,9047,11160,1572,3385
45.42164173485168,9.148443251940549,Cantalupa,45.478136797723145,9.146403648616133,De Angeli - Monte Rosa,September,Monday,4,8424,12977,1106,6645
45.48522660433625,9.138735505615879,QT8,45.491305063935265,9.215653018985849,Loreto,April,Tuesday,1,7300,8355,960,4503
45.51589873177958,9.130465789890671,Vialba,45.430979576645385,9.23150958416038,Nosedo,November,Tuesday,6,35023,19983,2271,5236
45.47844533692117,9.225173554530926,Città Studi,45.49626463419862,9.220097560703927,Greco,November,Thursday,20,2238,2422,433,1661
45.45173720759664,9.233410145712243,Ortomercato,45.495482317647884,9.175908692335431,Farini,September,Wednesday,6,8671,8236,1362,3654
45.47507012049142,9.224371340822,Città Studi,45.49559519237887,9.199540487844809,Maciachini - Maggiolina,August,Thursday,8,3661,3914,893,2013
45.481219116435916,9.117845744067996,Lampugnano,45.43211271113671,9.235691412127021,Nosedo,September,Friday,18,33012,19055,1976,4938
45.48805765679277,9.127699820792,Lampugnano,45.4545328434862,9.209797293699085,Porta Romana,December,Wednesday,13,9196,9074,1615,2639
45.45490925411155,9.146762570883267,Bande Nere,45.42521081583251,9.222181177794758,Vaiano Valle,December,Sunday,6,9564,9340,1118,4976
45.437836427725095,9.220508569300788,Corvetto,45.511488627997615,9.122946633244469,Stephenson,May,Thursday,0,28827,14768,1366,5664
45.43439362393932,9.205373249074983,Ripamonti,45.48689811992329,9.126729270746976,Lampugnano,April,Sunday,19,9919,10738,1521,4178
45.47723478686661,9.248351805421592,Lambrate,45.43513172563278,9.210204054188324,Scalo Romana,January,Monday,3,10245,10892,661,7454
45.46023106870779,9.208610347893819,XXII Marzo,45.51566939826149,9.188953802044635,Niguarda,September,Wednesday,1,9524,8458,1185,4866
45.4236137299867,9.141236091364943,Boffalora,45.490261602729255,9.164223620635049,Ghisolfa,January,Sunday,11,9728,12489,1515,5048
45.42709858484687,9.176267733651486,Stadera,45.473330999190715,9.19227583680435,Milano Area C,November,Tuesday,14,7753,7029,1394,2395
45.43620396722632,9.14456938860313,Barona,45.4445682057245,9.25008917169824,Morsenchio,August,Saturday,10,13555,12921,1448,5351
45.47120683036339,9.246764917223183,Ortica,45.496161803976186,9.164787362018306,Ghisolfa,July,Sunday,2,8036,8397,1017,4910
45.42409946151214,9.235036855840733,Lodi - Corvetto,45.43236928241612,9.157619169571284,Quartiere Sant’Ambrogio,June,Wednesday,15,7654,11462,1142,4608
45.48492938645941,9.178072303320395,Porta Volta,45.45783482560356,9.138237963718728,Arzaga,April,Tuesday,22,6749,6771,940,2760
45.501486490430636,9.167267903228469,Bovisa,45.516256150388735,9.1891483015521,Niguarda,August,Sunday,0,5214,5127,708,2847
45.465914067164476,9.224884279611596,Cascina Acquabella,45.4834060971139,9.196384876707635,Centro Direzionale di Milano,February,Tuesday,15,3970,4801,926,2150
45.46773736974799,9.257055903606211,Cavriano,45.44767203010303,9.161259059171146,Zona Navigli,May,Sunday,9,14501,10553,1264,4778
45.477308813028316,9.174724007643213,Municipio 1 of Milan,45.46874815469234,9.244079898734189,Cavriano,December,Wednesday,6,6812,9083,1082,3386
45.480614398624944,9.225218323823254,Città Studi,45.51011857133221,9.131786381572212,Musocco,December,Tuesday,10,9576,11019,1746,3395
45.42577884613684,9.130722856663994,Ronchetto sul Naviglio,45.47236342357882,9.236529866981728,Città Studi,December,Monday,3,13319,13955,1701,10033
45.516697202141955,9.242675391566841,Adriano,45.47227106967067,9.210040008450061,Porta Monforte,April,Wednesday,16,6966,8300,1357,2515
45.51504165656052,9.148009641693907,Bovisasca,45.454742003822346,9.143564409226048,Bande Nere,May,Sunday,17,10185,10084,1446,4317
45.42490569963488,9.248465901009066,Triulzo Superiore,45.51208724557814,9.243802230700846,Adriano,July,Wednesday,8,15096,11761,1470,4320
45.47433624796141,9.247467229328496,Ortica,45.487337955150835,9.220156530055192,Loreto,August,Monday,22,3716,4192,554,2310
45.42573245827946,9.209528698478712,Ripamonti,45.43950754151016,9.144127961971847,Restocco Maroni,August,Tuesday,12,6476,6613,908,2842
45.513505382910154,9.119305533198466,Stephenson,45.501911956281525,9.233967526757258,Cimiano,April,Saturday,22,24686,20688,1255,5734
45.455060795037774,9.16085079155188,Tortona,45.51531216489371,9.190514502835262,Niguarda,May,Wednesday,4,16960,9081,1362,5054
45.461231940017235,9.110637443670408,Forze Armate,45.48141986503842,9.20563521108857,Centrale,August,Friday,8,9655,10876,2076,2734
45.445936342979,9.154181783301,San Cristoforo,45.51984034247214,9.159686154173384,Bovisasca,May,Tuesday,9,12738,13241,1785,4516
45.474345102478345,9.19182335267226,Milano Area C,45.50627538914632,9.110841269328224,major cemetery of Milan,January,Sunday,2,8265,15650,1154,13525
45.43748777691516,9.198031948815917,Ex Om - Morivione,45.513698922210985,9.125003854079306,Vialba,May,Thursday,20,14024,12049,1774,5132
45.44351287321547,9.197870124130853,Scalo Romana,45.45913226635632,9.119704643293709,Forze Armate,September,Wednesday,22,8341,10704,1076,3895
45.51875205177252,9.21089412055013,Bicocca,45.431586775810835,9.248621338554464,Rogoredo,March,Tuesday,0,17780,18672,1078,6056
45.52142321548872,9.211282095367737,Bicocca,45.49610256244826,9.11595051639147,Gallaratese,February,Wednesday,23,14709,13262,1016,3364
45.514395721072695,9.116830549142868,Stephenson,45.42733664179864,9.14247322579526,Boffalora,July,Monday,20,13284,20758,1387,6642
45.49852206803547,9.210824557439713,Cassina de' Pomm,45.45180760907255,9.131889256248996,Lorenteggio,February,Saturday,12,11278,11720,1720,3712
45.44588423960359,9.183825038697073,Ticinese,45.50796818709042,9.217715634507666,Precotto,January,Monday,15,10673,11925,2008,3189
45.465751948657335,9.16649581577545,Magenta - San Vittore,45.49838403811897,9.129119289029937,Garegnano,November,Monday,22,5425,6277,620,2635
45.50979018265502,9.193392850396629,Prato Centenaro,45.51412615188685,9.164550405789653,Affori,April,Sunday,4,3716,3822,504,4125
45.47347235930424,9.161720087115695,Pagano,45.469935160485804,9.208055724766512,Porta Monforte,October,Monday,6,5401,5322,921,2221
45.44689602741804,9.250102344940178,Taliedo,45.504243987901106,9.120473070282825,major cemetery of Milan,September,Saturday,16,30404,14825,1637,5495
45.43581044984109,9.228554528913019,Nosedo,45.517570188463644,9.123195942052133,Roserio,August,Wednesday,3,34084,21826,1545,11142
45.436272424715455,9.179889139708505,Stadera,45.43332669243982,9.19061665831835,Morivione,June,Friday,22,1727,1425,253,1457
45.451831918236685,9.190085054489632,Vigentina,45.461380979509265,9.129137057294221,Bande Nere,August,Wednesday,12,5741,7192,1074,3074
45.466514024281004,9.149583941897463,Washington,45.480306048308705,9.246267926467313,Lambrate,April,Friday,18,28463,9794,2190,2805
